,idx_test,idx_neigh_train,label_train
3956,23055,7854,1
3957,16879,10128,1
3958,1337,363,0
3959,20158,1115,1
3960,2480,372,1
3961,19270,633,0
3962,1604,385,0
3963,2112,13749,1
3964,5535,7600,1
3965,2927,587,1
3966,2034,10383,1
3967,22136,1672,1
3968,14774,7692,1
3969,17985,2228,1
3970,1433,4594,0
3971,6527,7609,1
3972,2214,6827,0
3973,14676,6686,0
3974,18479,8148,1
3975,3734,860,1
3976,17744,8761,0
3977,17096,1255,1
3978,13672,315,1
3979,19241,10480,0
3980,18604,12105,1
3981,5345,7567,0
3982,2512,6910,1
3983,16206,5730,1
3984,14946,12733,0
3985,15028,6334,1
3986,18725,5687,1
3987,9060,4184,1
3988,13856,14368,1
3989,14790,1746,0
3990,14651,634,1
3991,21547,1767,1
3992,4093,5102,1
3993,15809,5227,0
3994,10241,4719,1
3995,4043,1004,1
3996,21592,4256,1
3997,8151,14761,0
3998,3001,1940,1
3999,8018,5785,1
4000,10696,1251,1
4001,21292,15592,1
4002,878,9295,1
4003,4024,6461,1
4004,5963,823,0
4005,13056,3991,1
4006,13848,6772,0
4007,16919,1325,0
4008,4449,15141,1
4009,838,1586,1
4010,5742,9728,0
4011,4338,4055,1
4012,2444,14527,1
4013,8180,9886,1
4014,1147,2826,1
4015,1144,469,1
4016,14165,91,0
4017,19917,5403,0
4018,18342,6979,1
4019,19589,8192,1
4020,14386,12016,0
4021,4974,7094,0
4022,16273,5613,1
4023,2026,581,1
4024,20742,3372,1
4025,6271,3061,0
4026,8840,10818,1
4027,11660,1499,0
4028,1584,1703,1
4029,13080,14296,1
4030,3193,1949,0
4031,7231,5697,0
4032,239,8714,1
4033,16308,5077,0
4034,3559,9009,1
4035,6424,711,0
4036,1432,12994,0
4037,2028,2279,1
4038,12027,4355,1
4039,23002,6734,1
4040,22808,12587,1
4041,20689,1948,0
4042,16058,6243,1
4043,9375,8762,1
4044,18794,1513,0
4045,17173,9960,1
4046,19878,1429,1
4047,21996,15058,1
4048,715,3293,1
4049,9253,954,0
4050,5094,13065,1
4051,12211,15570,1
4052,4461,1848,1
4053,15293,5864,0
4054,8352,1236,0
4055,14720,7162,1
4056,8980,1318,1
4057,280,13702,1
4058,1929,1352,1
4059,1350,1732,0
4060,13260,13966,0
4061,4845,15025,1
4062,18879,6613,0
4063,9480,8545,0
4064,20184,6627,0
4065,20844,8075,1
4066,7751,3068,1
4067,13822,6778,1
4068,17553,5784,1
4069,13905,4684,1
4070,12248,15250,1
4071,175,11810,1
4072,16332,6744,0
4073,16979,2929,0
4074,9672,10738,0
4075,11752,3252,1
4076,22904,5965,1
4077,4720,2147,0
4078,21965,4070,1
4079,3111,12600,0
4080,18786,14028,0
4081,17867,1787,0
4082,18294,10024,1
4083,5339,6144,0
4084,11424,9060,1
4085,1362,11626,0
4086,23137,1272,1
4087,18887,10338,0
4088,15756,9807,1
4089,18766,6842,1
4090,19993,6004,0
4091,12784,11986,0
4092,19591,11214,1
4093,21480,937,1
4094,12188,1298,0
4095,4487,3010,1
4096,9660,9411,0
4097,2277,7290,0
4098,12549,911,0
4099,19399,2766,1
4100,8029,5785,1
4101,1730,3246,0
4102,10425,381,1
4103,12645,2667,1
4104,16550,4508,0
4105,16166,3211,0
4106,6918,13852,1
4107,20003,5840,1
4108,18389,1861,1
4109,4305,1184,0
4110,11527,12293,1
4111,4641,6513,0
4112,9002,5526,1
4113,14155,5399,1
4114,13214,3026,0
4115,22574,2449,0
4116,3468,678,0
4117,14666,11635,1
4118,14298,8144,1
4119,21197,3813,1
4120,18985,6168,1
4121,21169,5835,1
4122,22811,1727,1
4123,11685,9110,1
4124,5647,1209,0
4125,300,2976,1
4126,9963,9869,1
4127,2915,6406,1
4128,14180,2809,1
4129,17733,12685,0
4130,12715,5304,1
4131,9645,8674,0
4132,16629,3946,0
4133,1712,2073,1
4134,20408,4877,1
4135,15917,1566,0
4136,6599,6909,0
4137,17032,11152,0
4138,15526,5892,1
4139,20593,13584,0
4140,18876,13436,0
4141,3209,13517,0
4142,7626,6,1
4143,17788,7486,0
4144,3623,1379,1
4145,8810,6373,1
4146,1078,2125,1
4147,13069,13196,1
4148,9038,7933,1
4149,20533,193,0
4150,6433,5158,0
4151,11571,9432,0
4152,16397,10537,0
4153,15986,10345,0
4154,4505,2189,0
4155,15736,4917,1
4156,5928,13146,1
4157,21763,1473,0
4158,6013,2526,0
4159,22943,165,0
4160,22095,11025,1
4161,673,4898,1
4162,6649,12356,0
4163,17593,4405,0
4164,23307,12090,0
4165,8137,792,0
4166,20768,9361,1
4167,5096,8194,0
4168,11598,3804,1
4169,21047,1981,1
4170,6070,4705,1
4171,8404,7987,1
4172,19918,5403,0
4173,17628,4322,0
4174,18607,12105,1
4175,7315,1381,0
4176,13207,3356,1
4177,20263,6218,1
4178,9871,1111,1
4179,4058,10165,1
4180,22655,13177,1
4181,18838,1901,1
4182,3461,1988,1
4183,977,557,1
4184,7317,576,0
4185,11198,5087,1
4186,11119,12472,1
4187,16065,299,1
4188,21038,3837,1
4189,20627,7621,1
4190,22785,15060,1
4191,12036,2975,0
4192,18147,10721,1
4193,9946,9920,1
4194,12281,11854,1
4195,21539,12904,1
4196,13111,5743,1
4197,88,704,1
4198,3801,14503,1
4199,20964,2867,1
4200,20535,14289,1
4201,8300,4269,0
4202,15210,795,1
4203,5496,12976,0
4204,6390,9751,0
4205,15606,5420,0
4206,8192,724,0
4207,17776,13713,1
4208,11933,2386,1
4209,7676,4418,1
4210,22866,12037,0
4211,22468,1651,1
4212,7285,936,1
4213,14293,13976,1
4214,19038,11266,0
4215,3458,678,0
4216,9778,5243,1
4217,3714,10272,1
4218,23056,3564,1
4219,4564,11757,0
4220,2305,4259,0
4221,7113,14948,0
4222,5871,14747,0
4223,10052,13006,1
4224,10156,3647,1
4225,23075,11979,1
4226,21740,7756,1
4227,13064,1616,1
4228,20843,8075,1
4229,18136,26,0
4230,18438,8236,1
4231,6237,9790,1
4232,1488,2983,1
4233,7241,74,0
4234,5165,6559,1
4235,9899,204,1
4236,5513,8406,1
4237,4699,6472,0
4238,5446,14017,1
4239,3031,6255,1
4240,10840,6270,0
4241,576,904,1
4242,7275,2330,1
4243,1053,7534,1
4244,15789,15572,0
4245,14885,3597,1
4246,22205,2686,1
4247,11099,8262,0
4248,6631,3089,0
4249,18979,5794,1
4250,20478,2887,1
4251,13249,2883,0
4252,11741,2538,1
4253,2177,8415,1
4254,10812,3840,1
4255,18039,5441,1
4256,19587,8192,1
4257,8843,185,1
4258,16495,9599,1
4259,19470,3893,1
4260,5377,459,1
4261,18493,6403,1
4262,10090,1888,1
4263,22307,1960,1
4264,13363,2375,1
4265,12806,1526,0
4266,817,9556,1
4267,7920,3488,0
4268,8132,1218,0
4269,19628,12504,1
4270,4921,14673,0
4271,13556,10837,0
4272,9358,6116,1
4273,2694,6396,1
4274,14144,3327,1
4275,3576,1034,0
4276,20321,2399,1
4277,10821,11711,0
4278,2796,1909,1
4279,4034,605,1
4280,72,4652,1
4281,1402,8277,0
4282,12523,3024,0
4283,4462,176,0
4284,17401,10177,1
4285,15176,6115,0
4286,22444,1794,1
4287,17279,10833,0
4288,5826,4429,0
4289,8610,9029,1
4290,19944,6395,0
4291,15651,2483,0
4292,16820,9672,0
4293,11225,5861,0
4294,8979,1318,1
4295,6529,7609,1
4296,5227,2139,1
4297,6418,3839,0
4298,2946,2924,1
4299,5532,7600,1
4300,6029,4953,0
4301,9140,10606,1
4302,22020,2844,1
4303,13480,6398,1
4304,3826,1729,0
4305,16303,3674,1
4306,188,2257,1
4307,16952,4447,1
4308,5802,15242,0
4309,12825,135,1
4310,14179,217,1
4311,7998,4103,1
4312,6678,4020,1
4313,11163,6387,0
4314,3497,5819,1
4315,6350,4167,0
4316,2725,111,0
4317,12209,11480,1
4318,7882,1061,1
4319,16218,15534,1
4320,6027,4638,0
4321,15716,11269,1
4322,12529,4984,0
4323,4572,1754,0
4324,22723,4936,1
4325,9808,1111,1
4326,4685,5627,1
4327,20566,2699,0
4328,19696,3287,1
4329,2879,11385,1
4330,15105,9973,0
4331,18660,10166,0
4332,6688,347,1
4333,15263,126,0
4334,3263,7081,0
4335,2754,5607,1
4336,3572,6086,1
4337,16257,9966,1
4338,11733,6060,1
4339,15238,1174,0
4340,15578,1167,0
4341,4679,805,0
4342,3926,11554,0
4343,4714,3081,0
4344,10936,3000,1
4345,5841,6226,0
4346,9999,3973,1
4347,8487,10045,1
4348,19478,2947,1
4349,3582,2711,1
4350,3434,774,1
4351,7220,1656,1
4352,921,1895,1
4353,7638,4557,1
4354,4328,3975,0
4355,1470,4489,1
4356,1749,7909,1
4357,19435,7178,0
4358,18000,1181,1
4359,22888,9282,1
4360,7796,9256,1
4361,14370,2116,1
4362,1731,15388,0
4363,22703,13607,1
4364,4934,9876,0
4365,12578,7013,1
4366,22265,14533,1
4367,7840,2278,1
4368,17179,9255,1
4369,8882,9874,0
4370,6562,12486,1
4371,22141,12643,0
4372,4222,7380,0
4373,13169,12901,0
4374,21707,3489,1
4375,21226,831,1
4376,12210,10638,1
4377,1258,7718,0
4378,17787,5531,1
4379,9431,399,0
4380,11325,5659,0
4381,22826,148,0
4382,17651,10517,0
4383,273,10327,1
4384,13572,2989,0
4385,17227,11101,0
4386,13888,2753,1
4387,16439,2636,1
4388,19947,5798,0
4389,3171,8378,0
4390,9043,5681,1
4391,17148,7805,1
4392,4914,9059,1
4393,9577,14985,0
4394,10664,5462,1
4395,20472,10704,1
4396,9977,2853,1
4397,9279,11689,0
4398,15055,5377,1
4399,7656,4079,1
4400,12981,10105,1
4401,16993,6782,0
4402,3887,5233,0
4403,19011,12485,0
4404,20605,3546,1
4405,15643,4440,1
4406,16251,10015,1
4407,20942,5446,1
4408,10540,11352,0
4409,6480,9306,1
4410,11146,3156,0
4411,4834,14933,1
4412,14396,11404,1
4413,16666,5268,1
4414,8969,1560,1
4415,2237,2018,0
4416,8868,10824,0
4417,8908,4454,1
4418,8454,698,0
4419,231,5021,1
4420,7650,15039,1
4421,17372,12698,0
4422,8922,12637,1
4423,9129,6566,1
4424,16484,15338,1
4425,16420,3823,0
4426,15684,12724,1
4427,20762,2337,1
4428,3978,298,1
4429,22910,11092,1
4430,12589,1063,1
4431,3425,7123,1
4432,9022,8366,1
4433,17212,2282,0
4434,5934,4348,1
4435,9128,6566,1
4436,11103,14556,1
4437,9955,5385,1
4438,22694,10604,1
4439,20256,4304,1
4440,2312,10170,0
4441,21030,340,0
4442,18558,3318,1
4443,21083,11894,1
4444,17051,10229,1
4445,5090,641,1
4446,16696,3750,1
4447,4832,4232,0
4448,15579,1021,0
4449,22357,14822,1
4450,13437,2159,1
4451,12799,1302,1
4452,11250,1927,1
4453,3829,12615,1
4454,12147,1488,0
4455,6340,3606,0
4456,4199,10741,0
4457,12845,9618,1
4458,1722,154,1
4459,9755,6145,1
4460,21498,13186,1
4461,10953,2531,1
4462,22621,8598,0
4463,6729,6933,1
4464,13991,15328,0
4465,1732,13040,0
4466,14204,3180,1
4467,21680,13445,1
4468,2848,15138,1
4469,21862,4762,1
4470,3894,1694,0
4471,15458,5347,1
4472,20682,8924,0
4473,7946,894,1
4474,16758,9883,1
4475,12807,1526,0
4476,9530,7636,0
4477,22598,3905,1
4478,19026,11180,1
4479,4153,7356,0
4480,2943,11378,1
4481,18321,10783,1
4482,18866,2609,0
4483,20694,511,1
4484,19276,5972,0
4485,5384,1633,1
4486,20492,15108,1
4487,20649,140,1
4488,10318,1258,1
4489,23264,1077,1
4490,4772,8815,0
4491,16876,7280,1
4492,16130,13683,1
4493,2301,7779,0
4494,22214,3692,1
4495,2998,4041,1
4496,17083,15431,1
4497,8452,698,0
4498,379,13575,1
4499,6307,9065,0
4500,3950,8032,0
4501,4847,15025,1
4502,23069,1943,1
4503,10026,4851,1
4504,9758,8345,1
4505,13410,12162,1
4506,927,530,1
4507,18300,2088,0
4508,17996,8872,1
4509,20322,2399,1
4510,9712,10046,1
4511,17467,4133,1
4512,399,7433,1
4513,14644,11565,1
4514,16681,3829,1
4515,4978,12521,0
4516,2503,15049,1
4517,19761,1821,1
4518,11117,3620,1
4519,13540,1658,0
4520,5663,287,0
4521,12545,6090,0
4522,20846,8566,1
4523,14832,11069,1
4524,19309,1314,0
4525,10924,11258,1
4526,4660,1734,0
4527,12563,473,0
4528,5705,13632,0
4529,15925,3100,1
4530,17712,2453,1
4531,16248,15166,0
4532,8206,2469,0
4533,1011,8185,1
4534,8064,4350,0
4535,19030,14560,1
4536,19939,836,0
4537,2616,1235,1
4538,467,2984,0
4539,9671,7283,1
4540,19701,8553,1
4541,9614,2338,0
4542,7247,448,0
4543,15501,4785,1
4544,14878,9388,1
4545,6354,12029,0
4546,12974,13630,1
4547,431,5129,1
4548,14417,3770,1
4549,20752,2717,1
4550,10873,9433,1
4551,407,118,1
4552,8223,6192,0
4553,5331,8839,0
4554,14003,5210,1
4555,16231,13037,1
4556,17790,5640,1
4557,13002,6813,0
4558,8779,7145,1
4559,651,103,1
4560,14184,7824,0
4561,12704,14278,1
4562,177,11810,1
4563,3,6587,1
4564,16760,9883,1
4565,21273,186,1
4566,13754,321,1
4567,7177,2176,0
4568,2392,2522,1
4569,13955,1903,0
4570,14197,7776,0
4571,17634,5604,0
4572,18121,8959,1
4573,19736,15303,1
4574,6595,5662,1
4575,17089,4166,1
4576,20731,2869,0
4577,22593,1708,1
4578,20520,8255,1
4579,6151,6390,0
4580,17865,12655,0
4581,42,3754,1
4582,14747,4463,0
4583,3570,6086,1
4584,12088,3695,0
4585,10311,1412,1
4586,4049,797,1
4587,5348,7501,0
4588,795,1440,1
4589,396,2422,1
4590,20395,6477,1
4591,17496,3942,1
4592,21183,9890,1
4593,8361,14258,0
4594,5201,566,0
4595,316,10548,1
4596,5570,2953,0
4597,13049,11822,1
4598,4884,502,1
4599,13384,5997,0
4600,15655,12228,0
4601,19537,7213,1
4602,8439,2844,1
4603,17122,4445,0
4604,23235,234,1
4605,13590,6119,0
4606,17020,8774,0
4607,20201,11288,1
4608,13114,3720,1
4609,16621,2898,0
4610,15678,14707,1
4611,19012,11430,0
4612,11489,1335,1
4613,14943,46,0
4614,13948,12720,1
4615,87,704,1
4616,14405,10640,0
4617,14718,5826,0
4618,21489,13520,1
4619,10819,919,1
4620,18267,1950,0
4621,11189,1495,0
4622,12609,2790,1
4623,16894,6217,1
4624,8351,7407,0
4625,9571,2811,0
4626,15402,4904,1
4627,17775,13898,1
4628,18577,10706,1
4629,5076,11249,0
4630,15869,9075,1
4631,2483,5407,1
4632,16750,6718,0
4633,12416,8607,1
4634,647,4929,1
4635,22040,4234,1
4636,18299,2088,0
4637,7326,1135,0
4638,11408,7064,0
4639,8726,559,1
4640,5437,1337,1
4641,17157,1214,1
4642,16564,6707,1
4643,10299,1769,1
4644,9953,7590,0
4645,16865,6706,0
4646,20364,1333,0
4647,11433,9956,0
4648,4074,4061,1
4649,2702,15529,0
4650,11399,1853,0
4651,5792,5636,0
4652,15215,3095,0
4653,10362,3256,1
4654,15353,5566,1
4655,17739,12595,0
4656,13174,2789,0
4657,16794,6069,1
4658,2381,282,1
4659,10039,6601,1
4660,21686,10139,1
4661,21619,4931,1
4662,6812,12707,1
4663,7772,2114,1
4664,18805,1364,1
4665,3633,6935,1
4666,644,2379,1
4667,12904,5959,0
4668,10862,9467,0
4669,6950,8087,1
4670,1153,2913,0
4671,9115,8131,1
4672,15760,6847,0
4673,14251,10430,1
4674,2605,1622,1
4675,8447,9318,0
4676,18229,6885,0
4677,1869,14135,1
4678,16600,14691,1
4679,20614,14653,1
4680,6164,7487,0
4681,11547,656,0
4682,12973,14969,1
4683,21371,12458,1
4684,3912,15112,0
4685,1430,4594,0
4686,12498,1619,0
4687,19472,2413,1
4688,21390,12786,1
4689,9237,198,0
4690,19781,4078,1
4691,9710,10046,1
4692,22611,10804,0
4693,2326,871,1
4694,10480,4749,1
4695,22274,2954,1
4696,20906,14433,1
4697,19311,449,0
4698,8020,5785,1
4699,14648,4176,1
4700,12044,14223,0
4701,22216,1679,1
4702,20355,10951,1
4703,19070,6674,0
4704,9567,2338,0
4705,15942,5615,1
4706,471,1252,1
4707,6438,12536,1
4708,23160,3666,1
4709,17135,2877,0
4710,1771,2011,0
4711,5436,4876,1
4712,19735,15303,1
4713,3323,1396,0
4714,22859,3277,1
4715,15834,3060,0
4716,16182,1281,0
4717,10476,441,1
4718,2117,9752,1
4719,22368,12469,1
4720,5018,9109,0
4721,1162,8994,0
4722,12761,7205,0
4723,20545,4601,1
4724,8240,13579,0
4725,18702,941,0
4726,13373,3267,0
4727,23252,4621,1
4728,1219,14978,0
4729,8499,7079,1
4730,11140,3330,1
4731,14875,1999,1
4732,20091,3562,0
4733,10423,308,1
4734,15144,3815,0
4735,6399,7711,0
4736,18396,10822,1
4737,11160,1591,0
4738,5333,15029,0
4739,6932,3170,1
4740,13664,2813,1
4741,21624,15043,1
4742,13044,1702,1
4743,10885,1270,1
4744,4985,716,0
4745,14074,15369,0
4746,19081,3203,0
4747,4411,5059,1
4748,7760,3029,1
4749,5218,2274,1
4750,7093,2365,1
4751,6309,9065,0
4752,20636,2776,1
4753,1419,7907,1
4754,19776,4280,1
4755,7700,3367,1
4756,8304,15181,0
4757,2703,8562,0
4758,10648,3890,1
4759,13402,7544,1
4760,10671,9091,1
4761,286,3625,1
4762,8426,810,1
4763,14808,5068,1
4764,10110,1468,1
4765,17711,1136,1
4766,293,1274,0
4767,23320,13365,0
4768,19629,1120,1
4769,14702,7893,1
4770,10454,4486,0
4771,915,491,1
4772,2728,111,0
4773,23124,11054,1
4774,5732,2791,0
4775,5525,1738,1
4776,7524,548,0
4777,21137,2433,1
4778,1994,4954,1
4779,15539,5915,0
4780,21537,793,0
4781,4577,3181,0
4782,621,528,1
4783,19406,5710,0
4784,7502,270,0
4785,16412,6139,0
4786,4015,8687,0
4787,4453,14517,1
4788,9003,3921,1
4789,13083,14296,1
4790,21614,2788,1
4791,14532,5566,1
4792,22220,3595,0
4793,21316,13715,1
4794,18258,5532,0
4795,8442,698,0
4796,16505,2723,1
4797,23126,6970,1
4798,16033,14374,0
4799,8687,1368,1
4800,10272,10603,1
4801,12694,15522,1
4802,12860,13949,1
4803,20522,8255,1
4804,13191,2963,1
4805,9332,6116,1
4806,14047,4022,1
4807,2935,10160,1
4808,8042,956,1
4809,9217,13592,1
4810,8008,1899,1
4811,3948,8032,0
4812,2207,2623,0
4813,6577,3109,1
4814,14857,3271,0
4815,736,9384,1
4816,10684,7650,1
4817,3728,13141,1
4818,21790,13732,1
4819,450,1192,0
4820,22552,7854,1
4821,2066,10012,1
4822,11625,9498,1
4823,1071,12053,1
4824,8576,14473,1
4825,5550,12878,0
4826,13882,2753,1
4827,18325,410,1
4828,12659,1455,1
4829,11295,10277,1
4830,5219,5140,1
4831,15677,14707,1
4832,1237,9246,0
4833,11200,4413,1
4834,22143,9534,0
4835,13594,11528,0
4836,9685,9001,1
4837,11291,5374,0
4838,14497,8648,0
4839,41,1609,1
4840,11607,3528,0
4841,17128,337,0
4842,7104,2067,1
4843,21900,6437,0
4844,22464,5844,1
4845,2578,7219,0
4846,7212,1248,0
4847,21429,8852,1
4848,3474,7003,0
4849,8156,15315,0
4850,1123,1200,1
4851,4518,6809,1
4852,7474,12300,1
4853,14958,6881,0
4854,2223,7779,0
4855,16515,10895,1
4856,15018,2570,0
4857,12827,12121,1
4858,2585,6094,0
4859,16997,5786,0
4860,17265,3366,1
4861,5099,11488,0
4862,20616,14653,1
4863,14080,12534,0
4864,21964,7859,1
4865,18875,13436,0
4866,9511,7409,0
4867,3372,1163,1
4868,90,13865,0
4869,20937,2241,1
4870,11550,3478,0
4871,9282,5655,1
4872,8182,9886,1
4873,20039,3062,0
4874,16027,14374,0
4875,9360,5417,1
4876,19161,3553,0
4877,16425,11066,0
4878,20342,6519,1
4879,705,9219,1
4880,7613,4424,1
4881,12081,5881,0
4882,5711,1209,0
4883,9169,10707,1
4884,5561,4188,0
4885,7267,2020,1
4886,2958,6512,1
4887,19995,13936,1
4888,9610,8431,0
4889,3248,9784,0
4890,12268,13387,0
4891,19125,6940,1
4892,7608,7418,1
4893,2566,5513,0
4894,12692,13069,1
4895,1086,8460,1
4896,19906,14519,0
4897,21425,9284,0
4898,4166,2581,0
4899,2002,3011,1
4900,17671,4824,0
4901,22831,148,0
4902,11799,6294,1
4903,6503,3064,1
4904,4779,1610,0
4905,11266,4479,1
4906,14102,13447,1
4907,12326,5562,1
4908,6532,4441,1
4909,10923,11258,1
4910,5505,11081,0
4911,13690,3601,1
4912,13466,9472,1
4913,5160,9320,1
4914,14077,11055,1
4915,21554,3818,1
4916,19175,5721,1
4917,1866,853,0
4918,8565,11762,1
4919,16823,4123,0
4920,18670,2903,0
4921,16124,6478,0
4922,17259,14703,1
4923,3405,7301,0
4924,21245,8326,1
4925,21331,12613,1
4926,836,5755,1
4927,5998,9552,0
4928,4850,1836,1
4929,7376,6516,0
4930,17918,12718,0
4931,12776,1330,0
4932,4113,13621,1
4933,13730,9417,0
4934,19942,3296,0
4935,22459,4421,1
4936,11937,5639,1
4937,10484,551,0
4938,21693,11804,1
4939,8066,7845,1
4940,15319,1962,0
4941,3481,2558,0
4942,20811,13088,0
4943,1357,1353,1
4944,21000,8597,1
4945,12727,1291,0
4946,4743,11344,1
4947,17229,6981,0
4948,3354,2660,1
4949,10384,4762,1
4950,1321,454,0
4951,17123,4474,0
4952,11311,12086,0
4953,20210,694,1
4954,17607,334,1
4955,3485,1535,1
4956,8570,9410,1
4957,1905,3613,1
4958,4007,4886,1
4959,14636,145,1
4960,11931,7281,1
4961,1133,11641,1
4962,18923,7520,0
4963,8213,3812,0
4964,6735,884,0
4965,19861,7070,1
4966,5332,13230,0
4967,3672,7093,0
4968,3721,10713,1
4969,5945,11360,1
4970,10612,1589,1
4971,14545,5358,1
4972,7870,4102,1
4973,1396,1826,0
4974,16452,9401,1
4975,4154,7356,0
4976,16939,3868,1
4977,15762,14961,0
4978,20617,14653,1
4979,16528,6839,0
4980,1739,7545,1
4981,23224,5367,1
4982,12238,12229,1
4983,22651,4032,1
4984,10712,1269,1
4985,14205,3180,1
4986,11838,15511,1
4987,6242,529,0
4988,17023,9443,0
4989,20919,10896,1
4990,261,3163,1
4991,4192,15051,0
4992,4548,4582,1
4993,8668,3315,1
4994,891,4498,1
4995,6916,13852,1
4996,2226,12199,0
4997,1323,454,0
4998,12631,10026,1
4999,13729,3760,1
5000,1838,3729,0
5001,12385,9603,1
5002,9500,7789,0
5003,23227,12566,1
5004,11403,7813,1
5005,9701,9312,1
5006,387,12538,1
5007,6930,4439,1
5008,7125,11102,1
5009,22982,8877,1
5010,1358,1353,1
5011,22475,7102,1
5012,16047,15082,1
5013,2448,2358,1
5014,841,1586,1
5015,18200,3762,1
5016,14954,6539,0
5017,11773,9967,1
5018,21824,12195,1
5019,19966,14955,0
5020,21304,6753,1
5021,16476,6609,1
5022,4446,13649,0
5023,17459,5692,0
5024,7294,7091,0
5025,5485,5225,0
5026,10191,271,1
5027,4539,5689,1
5028,140,3103,1
5029,9072,6691,1
5030,14218,13172,1
5031,15097,144,0
5032,8310,15186,0
5033,10117,5020,1
5034,16660,3172,0
5035,15022,2739,1
5036,2065,10012,1
5037,7567,4300,0
5038,3376,4605,1
5039,1444,2677,1
5040,1372,4694,1
5041,2753,11865,0
5042,22135,637,1
5043,7861,8143,1
5044,3335,3207,1
5045,15571,1021,0
5046,5925,2788,1
5047,19075,1630,0
5048,4609,15130,0
5049,17198,10145,0
5050,9841,5757,1
5051,9880,12689,1
5052,18729,9670,1
5053,20211,6340,1
5054,7428,146,0
5055,505,15500,1
5056,11448,15414,0
5057,3836,3715,1
5058,1047,5707,1
5059,21910,9147,1
5060,5352,4767,1
5061,15975,3111,1
5062,21894,1234,1
5063,6434,4426,0
5064,12434,10135,1
5065,6974,3710,1
5066,12283,11854,1
5067,17344,2175,1
5068,13469,2934,1
5069,14968,3131,0
5070,6662,1972,1
5071,21306,7539,1
5072,15217,2688,0
5073,7132,3471,0
5074,12179,12188,0
5075,18926,11068,0
5076,2906,3220,1
5077,9356,1105,0
5078,10163,14795,1
5079,7672,11655,1
5080,15459,11170,1
5081,9051,461,1
5082,15324,4722,0
5083,11229,60,0
5084,20469,12436,0
5085,20313,5996,1
5086,14962,628,0
5087,4325,3677,0
5088,18659,1231,0
5089,16786,10237,1
5090,6760,13479,1
5091,1705,9783,1
5092,2856,8067,1
5093,8248,9744,0
5094,476,1954,1
5095,6225,7022,0
5096,5564,2953,0
5097,17666,3118,0
5098,19373,13377,0
5099,1479,8614,1
5100,14544,1207,1
5101,19837,5579,1
5102,20297,12250,1
5103,6824,3947,1
5104,3493,4503,1
5105,1314,1150,0
5106,7780,9652,1
5107,2777,391,0
5108,22988,11420,1
5109,16647,15370,0
5110,4904,7197,0
5111,553,4092,0
5112,5112,4636,1
5113,17084,4166,1
5114,18656,1744,1
5115,19979,5492,1
5116,22625,1437,0
5117,21147,15187,1
5118,12902,4769,0
5119,10621,10260,1
5120,1266,4243,0
5121,12731,6330,1
5122,22193,3995,1
5123,21043,1981,1
5124,13775,6582,1
5125,3156,9784,0
5126,12928,2851,0
5127,7117,9661,0
5128,5864,2818,0
5129,8336,15391,0
5130,13781,10888,1
5131,3242,1485,0
5132,20782,13584,0
5133,18128,10027,1
5134,12026,2825,0
5135,20250,10632,1
5136,17066,592,0
5137,20901,6277,1
5138,17388,10784,1
5139,13134,4546,0
5140,1335,177,0
5141,16989,7519,1
5142,2872,6535,1
5143,8748,2009,1
5144,11853,12135,0
5145,7469,1740,0
5146,12621,1428,0
5147,7107,7251,0
5148,1991,1947,1
5149,2536,5252,1
5150,5814,3017,0
5151,13727,2046,1
5152,21461,446,1
5153,13984,10149,1
5154,9222,10956,1
5155,6328,188,1
5156,9102,5808,1
5157,7922,6498,0
5158,19533,6378,1
5159,13143,5024,1
5160,11323,4560,0
5161,13088,392,1
5162,5259,7037,1
5163,1101,11833,1
5164,7513,3039,0
5165,9125,11868,0
5166,4819,5376,1
5167,4441,11966,1
5168,9298,458,1
5169,10852,7309,0
5170,19637,7781,1
5171,5627,1054,0
5172,1957,12775,1
5173,15411,2058,0
5174,17835,9870,1
5175,14897,8905,1
5176,20718,6385,0
5177,8773,3416,1
5178,3528,276,1
5179,3025,5789,1
5180,10011,325,1
5181,11932,5639,1
5182,2699,15529,0
5183,3337,3207,1
5184,16272,769,1
5185,20282,8655,1
5186,7648,4079,1
5187,8513,10143,0
5188,3011,5589,1
5189,9189,1595,1
5190,12285,12308,1
5191,9601,7636,0
5192,5784,7060,0
5193,3336,3207,1
5194,15281,8380,0
5195,22502,8430,1
5196,12056,11144,1
5197,8147,8513,0
5198,9960,4264,1
5199,15548,10980,0
5200,5665,978,1
5201,5195,2184,0
5202,16889,2534,1
5203,15127,8340,0
5204,2129,4661,1
5205,2414,7790,1
5206,2794,5099,1
5207,14735,958,0
5208,20835,3747,1
5209,592,7428,0
5210,13062,2309,0
5211,2684,5802,0
5212,5500,12976,0
5213,20902,6277,1
5214,21309,7287,1
5215,3965,3559,0
5216,13486,8372,1
5217,9598,9730,0
5218,20270,11240,1
5219,22517,5073,1
5220,11881,7741,1
5221,15131,1406,0
5222,11060,9168,1
5223,5671,9109,0
5224,3415,6368,0
5225,7303,4100,1
5226,10044,2491,1
5227,169,466,1
5228,7204,262,0
5229,19552,9589,1
5230,10656,7560,1
5231,14280,11280,1
5232,9448,2750,0
5233,6407,1777,0
5234,12785,1382,0
5235,15225,5821,0
5236,579,904,1
5237,12593,13600,1
5238,2455,3701,1
5239,15430,12722,1
5240,8337,15391,0
5241,19061,9167,0
5242,137,1621,1
